tem,PH,elec,tur,oxy
20.2,7.79,847,41,8.08
20.2,7.72,802,42,8.06
20.2,7.66,791,33,7.69
20.1,7.65,780,38,7.53
19.9,7.47,887,32,5.83
19.7,7.39,901,29,4.74
19.6,7.37,898,37,4.46
19.7,7.39,892,37,4.65
19.6,7.4,902,32,4.4
19.5,7.35,935,27,4.32
19.5,7.36,935,33,4.02
19.4,7.33,947,35,3.99
19.3,7.38,960,27,4.24
19.2,7.35,1002,22,4.23
19.2,7.34,1026,32,4.12
19.3,7.31,1083,29,3.61
19.3,7.39,1051,24,3.98
19.3,7.36,1092,34,4.1
19.2,7.4,1055,26,4.75
19.5,7.31,1353,29,4.63
19.3,7.49,1095,33,5.06
19.4,7.47,1071,51,5.64
19.6,7.42,1092,33,5.16
19.7,7.45,1095,28,5.69
19.6,7.43,1120,26,5.06
19.6,7.43,1088,28,5.41
19.5,7.39,1108,25,4.93
19.5,7.38,1102,23,4.86
19.3,7.44,1058,37,4.96
19.2,7.43,951,20,5.73
19.2,7.39,1030,17,5.81
19.3,7.47,975,10,6.44
19.2,7.51,966,11,6.28
19.2,7.41,984,14,6.02
19.1,7.39,978,13,5.86
19.1,7.39,987,13,5.77
19,7.42,1008,21,5.5
19,7.35,1017,19,5.4
19,7.33,1021,11,5.32
19,7.34,1036,20,5.3
19,7.42,1039,11,5.9
19.3,7.38,1042,16,6.36
19.4,7.38,1039,24,6.26
19.4,7.35,1048,23,5.71
19.5,7.35,1149,16,5.37
,,,,
19.6,7.37,1495,30,4.92
19.6,7.36,1975,38,4.83
19.7,7.48,2572,37,6.29
19.6,7.41,2858,43,5.67
19.6,7.38,3046,42,5.76
19.7,7.44,2817,32,6
19.7,7.45,3133,32,5.72
19.7,7.38,3368,35,5.31
19.7,7.38,3011,58,5.06
19.5,7.44,2380,47,5.99
19.5,7.5,2303,42,5.95
19.5,7.41,2300,41,5.88
19.6,7.38,2609,44,5.27
19.5,7.39,2695,39,5.51
19.4,7.81,2487,36,5.63
19.4,7.44,2102,35,6.01
19.2,7.46,1907,28,6.25
19.2,7.46,1888,24,6.58
19.2,7.52,1718,26,7.16
19.4,7.53,1687,29,7.84
19.4,7.46,1752,39,6.96
19.5,7.38,1938,42,5.76
19.6,7.44,2142,40,5.97
20.1,7.52,1869,41,7.54
19.8,7.44,2036,44,6.61
19.8,7.38,2362,49,5.77
19.9,7.48,2373,38,6.53
20,7.45,2337,48,6.32
20.2,7.51,2243,63,7.05
20.1,7.42,2974,50,6.15
20,7.53,2591,45,6.83
20,7.41,2953,63,5.93
19.8,7.45,2608,48,6.52
19.9,7.35,2932,60,5.57
20,7.43,2889,51,5.7
19.8,7.46,2374,32,6.6
19.8,7.43,2380,34,6.41
19.8,7.41,2623,31,6.18
19.9,7.43,2663,36,5.9
19.8,7.41,2498,26,6.45
19.6,7.4,2256,22,6.54
19.6,7.38,2166,22,6.65
19.8,7.49,2090,22,7.18
19.8,7.35,2212,49,6.18
19.8,7.34,2281,31,6.09
19.9,7.34,2194,42,6.95
20,7.42,2231,35,6.73
21.5,7.53,1937,32,10.91
21,7.32,2030,35,7.91
20.9,7.37,2074,32,8.15
20.8,7.58,2145,28,9.21
20.6,7.44,2170,26,9.05
20.6,7.41,2145,29,9.31
20.4,7.34,2199,29,8.38
20.1,7.39,2275,29,7.58
20.1,7.25,2319,26,7.29
20.1,7.24,2263,30,7.25
20.2,7.22,2259,34,7.19
20.2,7.31,2270,28,7.39
20.4,7.2,2250,33,7.24
20.4,7.19,2260,33,7.25
20.5,7.16,2240,34,7.34
20.4,7.26,2186,41,7.26
20.4,7.12,2252,33,7.08
20.5,7.13,2222,33,7.82
20.6,7.12,2093,119,7.84
20.9,7.2,2105,62,8.21
21.1,7.09,2316,81,7.85
21.3,7.09,2002,74,7.36
21.8,7.09,1596,34,8.21
21.2,7.1,1900,42,6.84
20.8,7.04,2083,41,5.27
21.4,7.07,1934,35,6.81
21.4,7.07,1893,36,7.16
21.6,7.15,1903,41,7.14
21.6,7.08,1953,48,6.94
21.5,7.11,1847,42,7.33
21,7.08,1825,67,6.01
20.9,7.11,2030,63,5.94
20.9,7.06,2062,51,5.79
20.9,7.08,1916,45,6.26
20.9,7.05,1907,43,6.32
20.9,7.11,1894,40,6.38
20.9,7.06,1863,40,6.31
20.9,7.05,1834,35,6.47
20.9,7.05,1837,32,6.69
20.9,7.09,1844,35,6.45
21,7.04,1834,28,6.18
20.9,7.02,1785,28,6.16
20.9,7.01,1785,46,5.77
21,7.03,2024,32,5.07
21,6.96,2080,32,4.95
21,6.93,2033,32,5.23
21.6,6.97,1875,33,7.76
22.5,7.11,1718,40,10.19
23.2,7.06,1587,33,11.98
23.8,7.11,1532,49,13.05
22,6.88,1687,29,8.56
21.5,6.95,1763,32,6.87
21.7,6.94,1665,28,7.39
22.4,6.99,1680,33,10.38
22.4,7,1681,37,9.88
21.9,7.01,1700,45,8.16
21.8,6.96,1703,35,7.46
22,6.98,1675,59,8.15
22.1,6.98,1621,53,8.58
22,7.01,1643,53,7.82
22.1,6.96,1659,46,7.86
22,6.94,1624,37,7.72
21.9,6.95,1637,40,7.02
21.7,6.97,1416,27,6.4
21.6,6.92,1463,33,5.28
21.7,6.91,1444,42,5.41
21.6,6.92,1343,24,6.46
22,6.97,1413,28,7.26
22.2,6.94,1420,34,8.12
23.3,7.07,1365,41,13.03
23.9,7.09,1294,47,13.32
24.4,7.23,1330,40,14.9
24.4,7.09,1346,35,14.33
24.8,7.09,1370,35,14.03
23.2,6.87,1425,25,8.66
23.4,7.04,1466,29,9.93
22.8,6.9,1567,32,8.13
22.7,6.92,1578,27,8.39
22.5,6.87,1600,28,7.48
22.4,6.9,1593,27,6.86
22.3,6.85,1581,25,6.47
22.1,6.86,1559,28,6.05
22.1,6.84,1485,24,5.89
22.2,6.88,1476,21,6.2
22.2,6.84,1334,13,6.09
22.2,6.82,1212,13,5.82
22.2,6.81,1181,14,5.78
22.3,6.84,1178,18,5.73
22.3,6.82,1181,19,5.89
22.4,6.83,1193,21,5.98
22.4,6.83,1175,21,5.94
22.2,6.86,1325,17,5.03
22.2,6.86,1337,19,5.07
22.1,6.85,1334,21,4.84
22,6.84,1398,52,3.95
22,6.88,1463,38,4.13
22,6.87,1444,39,4.15
22,6.85,1498,38,4.11
22.1,6.86,1488,52,4.57
22.2,6.93,1562,40,4.79
21.9,6.92,1519,48,5.33
22.3,6.95,1590,57,5.47
22.2,6.91,1608,57,4.53
22.1,6.98,1481,45,4.04
21.9,6.95,1438,33,4.19
21.9,6.95,1398,28,4.04
21.8,6.94,1422,26,4.06
22,7.02,1169,22,4.87
22,6.97,1111,22,4.93
21.9,6.98,1073,20,4.95
21.8,6.97,1098,32,4.41
21.6,7,1091,29,4.38
21.6,7.01,1057,33,4.71
21.6,7.01,989,36,4.35
21.6,6.98,989,41,4.31
21.8,7.03,1002,36,4.16
21.8,6.99,872,29,4.43
21.8,7,891,39,4.39
22,6.98,1297,37,3.55
21.9,7.04,965,33,5.08
22,7.04,950,40,5.22
22.1,7.05,928,45,5.67
22,7.05,921,47,5.98
21.9,7.46,937,37,5.23
21.8,7.47,944,47,5.34
21.6,7.49,916,49,5.65
21.4,7.5,879,56,5.49
21.3,7.46,928,56,4.91
21.2,7.35,995,39,4.73
21.2,7.38,1063,31,4.44
21.2,7.33,1057,28,4.15
21.1,7.36,1050,25,4.03
21,7.3,1114,26,3.82
21,7.31,1144,22,3.82
20.8,7.31,1073,21,3.88
20.7,7.34,986,17,3.95
20.6,7.3,996,22,3.86
20.6,7.3,1101,24,3.73
20.4,7.3,1114,26,3.61
20.3,7.52,1064,19,4.01
20.4,7.31,1080,24,4.17
20.4,7.31,1098,19,4.54
20.4,7.34,1095,22,4.66
20.4,7.4,1136,28,5.11
20.4,7.42,1098,31,5.63
20.4,7.33,1247,29,4.53
20.3,7.45,1142,25,5.95
20.4,7.51,1145,27,6.13
20.3,7.46,1098,32,6.14
20.2,7.43,1126,24,6.03
20.2,7.41,1111,22,5.6
20.1,7.44,1133,22,5.57
20.1,7.38,1101,20,5.27
20,7.36,1107,22,5.08
20,7.33,1126,22,5.01
19.9,7.37,1145,22,4.83
19.9,7.32,1142,22,4.76
19.6,7.32,1014,31,4.32
19.7,7.3,1048,34,4.24
19.7,7.32,1051,29,4.19
19.7,7.3,1086,31,4.16
19.6,7.28,1044,30,3.87
19.6,7.27,1092,32,3.93
19.6,7.3,1054,32,4.04
19.4,7.27,1026,32,3.91
19.5,7.27,1008,41,3.84
19.5,7.28,980,35,4.05
19.6,7.33,995,41,4.41
19.8,7.27,1011,52,4.3
19.8,7.36,1083,46,4.11
20.4,7.39,986,37,6.12
20.6,7.44,1051,42,5.9
20.7,7.4,1019,37,6.33
20.7,7.43,1016,40,6.49
20.6,7.39,999,66,6.13
20.4,7.37,1005,61,5.48
20.1,7.3,1438,106,4.9
20,7.28,1559,74,4.38
19.9,7.31,890,35,4.62
19.9,7.31,851,29,4.49
19.8,7.24,795,26,4.13
19.7,7.23,710,23,4.1
19.7,7.23,836,35,3.94
19.6,7.25,783,28,3.99
19.6,7.23,843,22,3.99
19.6,7.22,883,22,3.95
19.7,7.21,873,20,3.91
19.8,7.25,847,22,4.34
19.8,7.21,854,26,3.91
19.8,7.22,856,34,4.4
20,7.21,851,44,4.03
20,7.21,983,76,3.07
20.4,7.22,959,36,4.56
20.4,7.21,968,51,4.34
20.4,7.21,937,41,4.4
20.3,7.28,885,35,4.51
20.4,7.21,882,36,4.85
20.5,7.21,889,45,5.14
20.5,7.22,891,44,5.31
20.4,7.35,840,34,5.5
20.4,7.24,857,33,5.44
20.4,7.22,832,29,5.35
20.3,7.18,932,39,4.65
20.2,7.28,885,33,5.06
20.2,7.19,883,40,4.72
20.4,7.16,876,20,5.37
20.4,7.19,894,22,5.19
20.3,7.21,879,35,4.87
20.3,7.16,941,38,4.45
20.3,7.12,946,36,4.34
20.1,7.12,894,35,4.51
20.2,7.16,922,33,4.67
20.4,7.19,919,44,5.2
20.5,7.14,925,46,4.38
20.5,7.17,930,33,4.56
20.7,7.23,959,32,5.46
20.7,7.16,928,31,5.23
21,7.2,922,38,5.81
21.4,7.26,904,41,7.38
21.4,7.24,910,38,6.6
21.5,7.23,922,40,7.02
21.1,7.16,934,35,6.27
20.7,7.13,938,35,4.92
20.6,7.12,936,29,4.4
20.6,7.08,931,32,4.48
20.7,7.05,947,32,4.52
20.7,7.03,934,32,4.4
20.7,7.03,962,22,4.77
20.8,7,926,25,5.18
20.9,6.99,928,36,5.08
20.8,6.99,925,26,4.87
20.7,6.99,935,31,4.38
20.7,6.99,927,41,3.99
20.7,6.98,941,40,3.77
20.8,6.98,937,48,3.6
20.9,7,971,48,3.72
21.2,6.99,939,53,4.03
21.3,7,965,47,4.22
21.4,7.02,944,28,5.24
21.9,7.1,901,30,6.8
24,7.16,885,31,12.08
23.5,7.03,907,32,9.85
23.1,7.06,907,32,8.72
23,7.15,931,32,8.51
21.9,7.05,986,34,5.79
21.8,7.08,984,35,5.96
21.4,7.07,1035,32,5.23
21.3,7.13,1041,33,5.2
21.3,7.09,1032,29,4.81
21.2,7.08,981,21,4.78
21.2,7.08,932,15,4.89
21.2,7.1,940,17,4.77
21.2,7.08,931,19,4.5
21.4,7.06,950,38,4.56
21.4,7.05,943,31,4.36
21.4,7.08,894,17,4.67
21.3,7.08,895,20,4.85
21.5,7.07,896,29,4.82
21.7,7.06,906,28,5.12
21.6,7.05,910,32,4.05
21.8,7.06,916,36,4.29
22.8,7.14,888,41,7.77
23.2,7.1,885,39,8.21
23.8,7.19,885,41,9.49
23.4,7.12,876,36,7.83
26,7.3,832,40,14.54
25.6,7.15,829,33,12.68
24.9,7.26,842,36,11.16
24.3,7.18,841,36,9.65
24.1,7.26,859,57,9.66
23.6,7.2,850,35,8.46
23.1,7.18,875,31,7.26
23,7.12,950,24,7.43
22.7,7.06,925,33,5.97
22.8,7.05,952,31,6.36
23,7.05,928,27,6.35
23,7.02,863,26,6.17
23.2,7.02,853,21,6.84
23.3,7.02,824,21,6.64
22.8,6.98,959,23,4.74
22.3,6.95,970,24,3.8
22.5,6.96,940,30,3.91
22.5,6.94,924,34,4.09
22.4,6.94,988,50,2.98
22.4,6.93,973,48,2.72
22.4,6.93,991,38,2.46
22.5,6.94,992,37,2.25
22.8,6.95,970,56,2.14
23,6.96,980,46,2.58
22.9,6.96,977,49,1.69
23,6.98,988,47,2.01
23.5,7,979,41,3.02
23,6.98,1053,64,1.31
22.6,7.02,1123,50,1.94
22.6,7.03,1156,44,2.39
22.7,7.05,1129,44,2.4
22.4,7,1265,44,1.5
22.5,7.03,1317,43,1.73
22.3,7.04,1376,33,1.69
22.5,7.07,1271,34,1.99
22.4,7.05,1308,33,1.66
22.3,7.06,1236,42,1.81
22.4,7.06,1211,29,2.43
22.6,7.08,1119,29,2.27
22.5,7.07,1103,70,2.26
22.6,7.08,1220,85,1.87
22.6,7.08,1217,54,2.19
23,7.07,1187,38,2.32
23,7.06,1243,45,2.63
23,7.04,1147,57,2.15
23,7.04,1088,64,1.76
23.4,7.04,1082,49,2.98
23.4,7.04,1050,62,2.04
23.4,7.06,1009,60,2.43
23.5,7.05,1004,68,2.86
23.5,7.05,991,65,2.51
23.4,7.05,1010,87,2.33
23.1,7.05,1041,65,2.47
23.1,7.06,1050,49,2.78
23.1,7.07,1072,42,2.57
23,7.05,1087,45,2.72
22.8,7.06,1075,38,2.33
22.7,7.08,1081,39,2.2
22.7,7.08,1146,50,2.16
22.6,7.06,1099,33,2.52
22.5,7.06,1043,33,2.51
22.4,7.03,1050,36,2.09
22.4,7.04,1115,39,1.96
22.1,7.04,1059,42,1.72
22.2,7.03,1168,46,1.72
22.2,7.02,1236,35,1.56
22.1,7.02,1214,36,1.58
22.1,7.02,1242,56,1.49
22.1,7.02,1317,57,1.4
22.1,7.03,1298,37,1.93
22.3,7.03,1271,44,1.83
22.2,7.03,1283,46,2.19
22.2,7.02,1564,34,0.99
22.2,7.03,1437,44,1.85
22.2,7.05,1449,51,1.62
22.2,7.01,1720,78,0.75
22.2,7.01,1748,45,0.81
21.8,7.04,1459,48,1.7
21.8,7.06,1500,39,1.56
21.6,7.03,1447,31,1.92
21.6,7.03,1469,29,1.53
21.4,7.03,1440,28,1.53
21.4,7.04,1481,32,1.5
21.3,7.01,1487,36,1.35
21.6,7,1735,41,0.84
21.3,7,1484,39,0.79
21.2,7.03,1286,33,1
21.4,7,1515,34,0.64
21.4,6.98,1661,36,0.58
21.4,6.98,1648,33,0.61
21.2,7.01,1484,34,0.7
21.3,7,1550,37,0.61
21.3,7.01,1544,35,0.63
21.4,6.99,1565,38,0.63
21.6,7,1568,30,0.67
21.7,6.99,1559,35,0.86
22,7,1519,51,1.48
22.2,6.99,1528,48,1.49
22.2,7,1497,47,1.51
22.4,6.99,1503,57,1.66
22.2,6.98,1488,71,1.54
22.1,6.99,1463,54,1.27
21.9,6.99,1484,49,1.11
21.9,6.96,1699,64,0.44
21.8,6.98,1497,57,0.87
21.8,6.95,1748,47,0.55
21.7,6.98,1422,64,0.77
21.8,6.98,1165,49,0.87
21.7,6.96,1094,39,0.84
21.6,6.94,1106,48,0.73
21.5,6.95,939,46,0.72
21.4,6.93,906,49,0.61
21.2,6.95,858,56,0.52
21.4,6.95,778,64,0.86
21.6,6.93,728,44,1.09
21.8,6.92,738,55,0.78
21.6,6.91,859,45,0.63
21.6,6.92,874,52,0.74
22.2,7.42,832,75,5.37
22.4,7.43,820,60,5.38
22.4,7.43,819,54,5.31
22.2,7.45,815,58,5.72
22.1,7.38,832,97,4.01
22.1,7.47,832,59,5.04
22,7.4,823,61,5.28
21.8,7.42,825,57,5.05
21.7,7.43,813,60,4.63
21.6,7.41,810,59,4.52
21.5,7.39,816,60,4.45
21.3,7.39,838,54,4.39
21.3,7.39,869,59,3.99
21.3,7.38,918,48,4.26
21.3,7.35,919,58,4.09
21.3,7.39,894,42,4.65
21.4,7.41,901,36,4.9
21.4,7.37,904,33,4.6
21.3,7.35,869,35,4.42
21.3,7.34,874,46,4.23
21.4,7.45,885,51,4.42
21.6,7.34,929,57,4.45
21.8,7.3,984,48,4.15
21.9,7.29,980,66,3.99
22.3,7.38,1010,58,4.48
22.6,7.38,1029,46,5.37
22.5,7.35,974,70,5.38
22.7,7.4,964,60,5.86
22.6,7.48,971,63,5.85
22.5,7.38,931,65,5.88
22.4,7.44,943,68,6.14
22.2,7.39,925,63,5.99
22.2,7.45,919,69,5.6
22.2,7.35,995,76,5.21
22,7.34,980,63,5.12
22,7.36,1008,48,5.55
21.9,7.42,1019,47,5.39
21.9,7.32,1026,48,5.08
21.8,7.34,1032,47,4.93
21.8,7.34,1048,43,4.91
21.8,7.37,1057,45,4.72
21.6,7.31,1041,49,4.55
21.6,7.31,1029,53,4.56
21.7,7.33,1023,40,4.85
22,7.44,1032,47,5.73
22.6,7.41,1029,44,7.16
23.3,7.5,1004,64,8.61
24.3,7.42,956,61,10.34
24.9,7.88,912,62,11.27
25.8,7.7,903,59,12.79
25.8,7.78,897,74,13.57
25.8,7.76,891,59,13.6
25.5,8.08,879,48,14.38
24.8,7.64,922,51,12.3
23.8,7.44,989,39,9.57
23,7.25,1041,63,7.25
22.9,7.36,1029,29,7.89
23.2,7.24,946,29,8.7
23.1,7.19,965,34,8.12
23,7.17,962,32,7.84
22.9,7.24,962,35,7.45
22.6,7.12,1054,44,5.84
22.6,7.09,1019,31,6.42
22.5,7.08,1026,31,6.2
22.5,7.07,977,44,5.99
22.4,7.04,980,53,5.41
22.4,7.01,971,59,5.47
22.5,6.98,1017,55,4.99
22.6,6.96,1008,41,6.08
22.8,6.97,998,48,7.72
23,6.97,995,56,8.25
23.3,6.96,1010,52,8.39
23.4,6.94,992,63,7.72
23.8,6.93,989,59,9.69
24.1,6.93,1001,68,9.82
23.9,6.92,1017,73,8
23.5,6.91,1132,63,6.48
23.5,6.88,1169,79,6.27
23.5,6.87,1166,97,6.02
23.5,6.89,1169,72,6.37
23.4,6.91,1218,81,5.4
23.3,6.88,1382,72,4.45
23.3,6.88,1410,75,4.12
23.3,6.89,1422,70,4.4
23.2,6.93,1485,56,4.17
23.2,6.94,1440,57,4.12
23.1,6.97,1321,66,4.16
23,7,1324,38,5.11
23.1,7.05,1308,32,5.36
23.2,7.04,1281,32,5.37
23.2,7.06,1228,40,5.46
23.3,7.08,1209,42,5.67
23.6,7.14,1215,40,7.1
24.1,7.18,1202,48,10.16
24.6,7.19,1163,71,11.61
24.9,7.22,1172,83,12
26.1,8.76,1149,78,14.41
26.7,8.9,1079,81,14.42
27.1,8.91,1022,74,15
27.3,9,1035,70,14.95
27.9,9.1,1060,102,15
27.4,9.05,1047,87,14.53
27,9.01,1047,71,14.34
26.5,8.85,1069,61,13.18
26.3,8.78,1091,63,12.7
26.1,8.63,1123,68,11.49
25.9,8.53,1163,70,10.87
25.5,8.47,1205,47,10.62
25.6,8.49,1176,49,10.85
25.5,8.34,1203,61,9.79
25.5,8.33,1163,51,10
25.4,8.37,1154,53,9.48
25.4,8.34,1154,52,9.55
25.3,8.38,1138,42,9.58
25.3,8.36,1116,38,10
25.3,8.38,1107,48,9.61
25.5,8.51,1094,48,10.84
25.6,8.54,1092,59,10.78
25.7,8.49,1101,62,10.5
25.7,8.28,1138,67,9.05
26.5,8.66,1094,74,11.61
27.9,8.85,1082,89,15
29.2,9.14,1016,72,15
29.5,9.24,1082,70,15
29.5,9.3,1056,76,15
27.6,8.86,1165,63,12.36
26.7,8.69,1278,61,11.4
26.6,8.64,1294,62,10.84
26.2,8.52,1309,54,9.99
25.8,8.42,1355,49,9.23
25.7,8.29,1438,49,8.49
25.6,8.23,1488,42,8.39
25.6,8.17,1526,47,7.84
25.6,8.14,1507,45,7.71
25.4,7.97,1501,37,7.02
25.3,7.87,1463,36,6.64
25.3,7.78,1439,34,6.37
25.2,7.72,1453,36,6.01
25.1,7.63,1470,41,5.71
25.2,7.62,1460,36,5.97
25.5,7.9,1485,,
26,8.39,1466,48,10.04
26.4,8.55,1406,54,11.43
26.9,8.65,1398,57,12.07
27.2,8.69,1364,60,12.09
27.2,8.68,1419,66,11.92
27.2,8.55,1562,79,11.08
27.1,8.39,1673,64,10.48
27,8.24,1764,67,9.35
26.8,8.24,1904,62,9.16
26.5,7.97,2003,66,7.96
26.2,7.66,1972,50,6.59
26.1,7.65,1908,40,6.26
26,7.57,1869,40,5.81
26,7.64,1835,38,6.46
25.9,7.49,1857,36,5.92
25.9,7.42,1851,40,5.71
25.8,7.43,1670,35,5.79
26,7.53,1587,41,5.86
26,7.46,1584,42,5.69
26,7.54,1578,43,5.73
26,7.42,1540,41,5.74
26,7.46,1536,44,5.5
26,7.3,1650,54,5.58
26.3,7.48,1509,49,7
26.7,7.79,1482,59,8.64
27.4,7.96,1482,60,10.6
28.2,8.28,1474,61,12.35
28.8,8.58,1450,81,12.78
29,8.39,1425,91,12.69
30,8.44,1367,82,15
29.9,8.42,1361,78,14.68
29.5,8.61,1419,67,14.64
29.4,8.47,1401,71,14.48
28.5,7.81,1485,78,11.62
28.2,7.64,1523,80,10.98
28,7.95,1544,82,9.65
27.7,7.38,1578,63,9.44
27.6,7.31,1567,63,8.58
27.4,7.28,1572,54,7.68
27.4,7.48,1609,56,7.33
27,7.13,1780,84,5.28
26.6,7.09,1747,62,4.84
26.4,7.09,1752,51,5.06
26.4,7.06,1888,44,3.61
26.2,7.04,1860,51,3.45
26,7,1876,58,2.79
26.2,7,1888,48,3.1
26.2,7.07,2154,63,2.64
26.1,7.01,2216,54,2.8
26.2,6.99,2335,55,2.92
26.3,7.03,2158,68,4.45
26.4,7.17,2081,57,5.27
26.4,7.1,2130,105,4.36
26.4,7.07,2108,91,3.99
26.3,7.02,2053,97,3.34
26.4,7.16,2075,71,5.04
26.4,7.12,2065,89,5.48
26.2,7.08,2046,78,4.63
26,6.97,2551,66,1.97
26,7,2170,76,3.58
25.8,7.02,2121,74,3.19
25.9,6.96,2316,78,2.08
25.8,6.94,2285,54,3.01
25.6,6.94,2176,58,2.45
25.5,6.97,2185,57,2.14
25.2,6.95,2170,53,2.01
25.3,6.92,2316,52,2.59
25.3,6.95,2371,54,2.82
25.4,6.92,2459,49,1.49
25.2,6.92,2446,46,2.07
25.1,6.92,2471,53,1.27
25,6.93,2449,50,2.99
25,6.94,2518,50,3.4
25.1,7,2521,47,2.25
25.2,6.97,2573,53,3.63
25.3,7.02,2572,64,4.71
25.2,7.11,2799,45,2.36
25.3,7.16,2756,57,1.87
25.3,7.19,2795,77,2.3
25.2,7.46,2929,45,1.69
25,7.17,2834,58,2.02
24.7,7.28,2728,52,3.52
24.6,7.24,2743,46,3.29
24.2,7.34,2655,69,2.74
24.1,7.18,2473,75,2.7
24,7.1,2291,59,1.99
23.8,7.05,2336,61,1.59
24.2,7.48,1218,42,1.22
24.1,6.99,1193,38,1.34
23.9,7,1272,38,1.4
24,6.99,1324,35,1.35
24,7.4,1318,35,1.25
23.8,6.99,1166,31,1.32
23.9,6.99,1132,30,1.52
23.8,6.99,1113,31,1.41
23.7,7.52,1054,31,1.71
23.6,7.03,1073,38,2.28
23.9,7.05,1088,40,2.87
24,7.09,1157,51,3.53
24.1,7.63,1135,76,4.31
24.1,7.01,1169,66,2.23
24.1,7.06,1157,71,3.11
24.1,6.96,1212,54,1.51
24.2,7.49,1220,53,2.66
24.1,7.07,1196,92,3.48
23.8,7.16,1111,148,5.1
23.6,7,1132,55,2.66
23.5,7.12,1132,52,2.36
23.3,6.99,1098,76,2.45
23.3,6.98,1138,61,1.93
23.2,7,1085,55,1.33
23,7.46,989,62,1.35
23,7.02,965,59,1.24
23,7.03,879,48,1.28
23.2,7.07,696,38,1.15
23.2,7.45,699,36,1.19
23.1,7.07,725,35,1.23
23,7.05,752,44,1.19
23,7.05,746,37,1.34
23.3,7.5,801,35,1.89
23.4,7.08,798,41,2.62
23.6,7.1,819,41,2.88
23.6,7.06,810,36,1.65
24,7.47,841,41,2.72
24,7.08,842,48,3.03
24.4,7.09,853,50,4.11
23.8,7.06,882,52,1.2
24.2,7.32,876,54,3.27
24.2,7.11,850,54,3.15
24,7.08,863,58,2.02
23.8,7.07,879,73,1.67
23.7,7.3,925,57,1.15
23.6,7.06,881,50,1.51
23.7,7.05,853,58,1.42
23.7,7.05,888,57,0.92
23.4,7.22,1151,28,0.9
23.3,7.04,1287,23,0.96
23,7.03,1129,23,1.24
23,7.04,1066,25,1.12
23.1,7.26,992,25,1.23
23.1,6.99,977,27,1.1
23.1,7.03,1035,28,0.98
23.1,7.03,1098,25,0.8
23.2,7.14,1221,23,0.83
23.3,7.04,1181,28,0.85
23.2,7.06,1079,41,1.29
23.3,7.03,1104,31,0.84
23.5,7.09,1082,31,1.57
23.6,7.03,1101,40,1.16
23.6,7.06,1044,46,1.28
23.6,7.05,1001,45,1
23.6,7.35,995,46,0.98
23.5,7.06,992,58,1.13
23.5,7.07,989,68,2.33
23.5,7.05,1069,47,1.53
23.4,7.11,1151,41,1.8
23.2,7.06,1166,46,1.69
23.1,7.05,1066,50,1.89
23,7,1038,47,1.82
23.1,7.21,998,50,1.61
23.2,6.99,953,48,1.45
23.1,6.99,931,63,1.57
22.8,7,906,55,1.41
22.7,7.21,800,70,2.32
22.8,7.01,642,54,2.63
23,7.03,578,40,2.29
23,6.99,752,69,2.16
22.9,7.23,807,53,2.09
22.8,7,669,53,2.19
22.7,7,646,52,2.64
22.8,7,711,41,3
22.7,7.08,745,45,3.13
22.5,7.03,746,54,3.16
22.5,7.31,762,64,4.87
22.7,7.29,640,49,4.3
22.6,7.49,557,131,4.01
22.6,7.24,530,68,3.94
22.5,7.21,513,53,4.13
22.5,7.18,502,46,3.23
22.7,7.5,495,31,2.49
22.8,7.11,483,25,2.66
22.6,7.1,483,27,2.39
22.4,7.02,489,32,2.22
22.2,7.5,480,36,2.3
22.2,7.01,470,32,2.22
22.1,7.05,496,31,1.76
21.8,7.03,563,31,1.75
21.7,7.51,589,31,2.06
21.6,7,528,30,2.06
21.6,6.98,505,32,1.67
21.8,6.97,440,32,1.69
22,7.48,424,35,1.85
22.2,6.99,468,41,1.75
22.5,6.98,458,37,2.09
22.4,6.99,464,42,1.97
23.7,7.2,489,48,3.33
22.9,7.01,482,42,2.18
22.6,6.98,485,42,1.76
23.2,7.02,480,50,2.82
23.9,7.55,436,70,3.94
23.9,7.1,486,88,3.8
23.5,7,461,72,3.29
23.2,7.02,452,54,3.18
23,7.49,445,45,3.07
23,6.94,442,41,2.82
22.9,6.99,435,33,2.93
22.8,6.98,428,29,3.1
22.7,7.45,425,27,2.82
22.8,6.98,426,31,2.69
22.7,6.98,426,23,2.87
22.8,6.99,424,25,2.28
22.7,7.44,424,26,2.57
22.6,6.96,423,25,2.23
22.5,6.97,426,27,2.07
22.6,6.98,423,27,3.04
22.9,7.43,421,23,2.72
23,7,426,29,3.21
23.1,6.93,426,25,3.24
23.1,7.02,426,28,3.03
23,7.49,426,30,3.1
23.3,7.05,417,28,3.66
23.3,7.07,417,35,3.9
23.4,7.12,430,43,3.98
24.3,7.64,433,65,5.69
24.3,7.25,492,73,5.35
24.3,7.19,555,97,4.7
24,7.15,504,64,4.09
24,7.48,477,59,3.89
23.9,7.12,457,49,4
23.8,7.11,428,39,3.89
23.4,7.06,391,40,3.61
23.3,7.5,392,25,3.28
23.4,7.04,395,36,3.33
23.2,7.03,396,39,3.4
23.3,7.03,400,128,3.17
23.3,7.35,386,52,2.87
23.1,7.01,439,65,3.08
23.1,6.99,596,57,2.45
23.1,7,603,51,2.57
23.1,7.4,520,40,2.09
22.9,7.01,498,81,3.64
23,6.97,423,30,2.95
23.1,6.96,417,23,3.21
23.2,7.37,411,21,3.44
