tem,PH,elec,tur,oxy
24.49,7.09,5842.04,48.94,5.23
24.31,7.08,5525.86,48.67,5.59
24.15,7.12,5257.99,48.29,5.86
24.07,7.13,5018.07,48.32,6.20
24.05,7.13,4911.24,48.85,6.14
24.20,7.10,5044.11,49.59,6.13
24.40,7.09,5190.56,50.39,5.76
24.56,7.07,5112.69,52.36,5.68
24.81,7.08,4665.17,55.48,5.26
24.92,7.13,3571.49,54.14,5.33
25.06,7.24,3732.47,52.25,4.99
25.06,7.50,5691.06,52.37,4.92
25.07,7.56,6534.72,50.96,5.54
25.03,7.59,6981.95,50.52,6.05
24.99,7.61,7330.17,51.05,5.84
24.93,7.52,7551.33,52.78,5.76
24.91,7.52,7619.23,56.01,5.45
24.90,7.54,7641.91,54.40,5.56
24.88,7.57,7251.18,52.21,5.75
24.84,7.61,6891.17,50.67,6.15
24.81,7.72,6575.82,49.76,6.26
24.78,7.75,6333.76,48.92,6.50
24.65,7.79,6230.92,48.26,6.53
24.54,7.72,6121.40,47.99,6.80
24.47,7.83,5927.54,47.92,7.01
24.41,7.78,5792.79,47.94,7.22
24.37,7.82,5629.90,48.04,7.20
24.34,7.71,5406.65,48.25,7.38
24.38,7.67,5182.68,48.66,7.37
24.46,7.81,4802.97,48.85,7.66
24.67,7.92,4629.28,48.91,8.06
24.79,8.09,4493.39,49.00,8.76
24.88,8.21,4433.14,49.29,9.35
24.98,8.13,4426.58,50.07,9.54
24.90,8.06,4568.35,51.23,8.94
24.85,7.86,4983.45,53.33,7.63
24.78,7.84,5471.91,52.75,7.18
24.83,7.79,5915.16,54.89,6.93
24.78,7.78,6321.11,61.15,6.54
24.77,7.75,6707.93,64.01,5.96
24.75,7.73,6662.68,72.69,6.06
24.75,7.76,6582.89,71.33,5.99
24.72,7.67,6467.51,66.19,6.07
24.69,7.73,6247.73,56.47,6.13
24.65,7.76,6138.78,51.48,6.29
24.62,7.78,6170.46,49.69,6.19
24.54,7.67,6068.50,48.92,6.29
24.46,7.58,5978.55,48.12,6.27
24.37,7.61,5872.54,47.81,6.54
24.34,7.70,5814.57,47.67,6.52
24.28,7.68,5759.53,47.56,6.63
24.23,7.67,5709.96,48.03,6.57
24.23,7.73,5711.38,48.61,6.70
24.28,7.81,5702.80,48.91,6.69
24.35,7.81,5709.58,49.07,6.78
24.48,7.80,5707.31,49.21,6.78
24.56,7.95,5665.82,49.41,7.50
24.77,8.10,5593.63,49.19,8.55
24.95,8.29,5516.03,49.12,9.38
25.11,8.35,5415.25,49.27,9.73
25.14,8.41,5393.45,49.78,9.91
25.04,8.33,5444.15,50.82,9.55
24.78,8.21,5517.90,50.41,8.67
24.63,8.15,5633.68,50.48,7.99
24.54,7.97,5920.06,51.96,7.02
24.50,7.90,6112.05,54.77,6.30
24.49,7.82,6205.43,56.50,6.14
24.46,7.79,6142.66,52.81,6.08
24.40,7.78,6020.91,50.42,6.36
24.33,7.81,5974.54,49.27,6.34
24.28,7.74,5983.13,48.74,6.26
24.20,7.67,5994.00,48.36,6.00
24.11,7.67,5997.00,48.37,6.03
23.95,7.75,5943.09,48.05,6.12
23.84,7.72,5848.74,47.81,6.31
23.72,7.77,5685.69,47.56,6.49
23.74,7.87,5608.92,47.84,6.75
23.84,7.90,5609.24,48.14,6.79
23.92,7.86,5676.54,48.55,6.86
24.01,7.90,5682.57,48.64,7.27
24.05,8.03,5653.18,48.57,7.95
24.18,8.12,5627.72,49.06,8.46
24.23,8.20,5592.41,49.87,8.77
24.33,8.23,5535.18,51.35,8.94
24.31,8.31,5354.32,53.28,9.12
24.34,8.34,5041.18,51.47,9.26
24.31,8.40,4406.35,50.24,8.92
24.27,8.40,4410.46,49.46,8.33
24.22,8.22,5005.42,50.10,7.97
24.26,8.01,5594.37,52.11,7.24
24.29,7.90,5854.21,50.59,6.77
24.29,7.76,5797.62,49.80,6.14
24.27,7.71,5293.44,49.57,5.99
24.25,7.72,5547.43,49.11,5.85
24.13,7.77,5062.17,48.74,5.90
23.85,7.81,5028.45,48.26,5.99
23.58,7.90,4844.21,48.05,6.37
23.40,7.84,4927.92,47.97,6.43
23.27,7.81,4971.40,47.96,6.45
23.18,7.81,5061.91,47.98,6.40
23.22,7.84,5136.51,48.04,6.71
23.34,7.85,5482.39,48.18,6.89
23.47,7.89,5500.07,48.48,7.20
23.67,7.86,5250.30,48.46,7.35
23.81,7.95,4675.59,48.78,7.84
24.09,8.00,4234.80,49.03,8.45
24.33,8.18,3096.97,49.38,9.10
24.44,8.29,3111.24,50.04,9.18
24.34,8.31,2199.78,50.68,9.16
24.13,8.13,2756.30,51.46,8.45
23.90,7.97,2858.09,50.23,7.60
23.78,7.89,3049.43,49.63,6.89
23.75,7.80,2335.35,49.50,6.47
23.71,7.78,3076.42,49.12,6.16
23.70,7.73,3304.66,48.85,6.17
23.68,7.69,4161.40,48.58,5.97
23.65,7.70,3703.96,48.77,6.16
23.63,7.72,3669.81,48.83,6.19
23.52,7.69,3044.63,48.68,6.34
23.33,7.72,3029.65,48.28,6.57
23.17,7.78,2081.40,48.08,7.06
23.09,7.81,1857.94,47.99,7.22
23.05,7.84,1595.06,47.96,7.24
23.01,7.79,2151.81,47.95,6.95
23.04,7.78,1762.59,47.98,7.11
23.16,7.79,2056.37,48.10,7.26
23.34,7.81,1668.34,48.39,7.66
23.67,7.77,1717.57,49.01,8.05
24.01,7.86,1505.12,49.06,8.88
24.40,7.91,1682.42,49.35,9.77
24.66,8.03,1474.73,50.30,10.20
24.75,8.07,1847.57,52.46,10.26
24.61,8.08,1268.88,56.35,10.19
24.38,7.95,1502.57,54.11,9.72
24.09,7.88,1428.77,51.66,8.99
23.85,7.74,2143.10,50.25,8.34
23.61,7.68,2326.35,49.34,8.01
23.49,7.61,2339.72,48.98,7.50
23.41,7.56,2171.29,48.84,6.98
23.38,7.48,2667.40,48.73,6.32
23.35,7.47,1887.50,48.52,6.16
23.35,7.46,1861.84,48.68,5.82
23.29,7.41,1690.04,48.64,5.90
23.16,7.37,2512.22,48.34,5.88
23.06,7.38,1993.49,48.29,6.17
23.04,7.37,2079.86,48.46,5.99
23.01,7.34,1882.18,48.28,5.94
23.03,7.28,2456.83,48.28,5.69
23.12,7.31,1990.75,48.44,6.08
23.26,7.32,2161.14,48.16,6.21
23.47,7.28,1903.01,47.91,6.78
23.71,7.24,2603.58,47.60,7.00
23.73,7.29,2422.90,47.16,7.65
23.82,7.36,2232.62,46.14,8.51
23.92,7.41,1483.62,45.73,9.25
24.08,7.39,1645.12,47.35,9.70
24.17,7.52,1613.78,56.06,10.22
24.09,7.64,2772.29,79.79,10.14
23.80,7.91,3938.86,129.97,9.04
23.63,7.95,4636.57,159.85,8.05
23.51,7.92,5004.18,248.05,7.41
23.42,7.80,5245.08,205.41,6.67
23.36,7.67,5382.19,147.13,6.36
23.36,7.61,5542.61,151.52,5.82
23.33,7.54,5567.44,131.93,5.63
23.32,7.56,5522.73,169.46,5.53
23.27,7.57,5490.49,176.30,5.80
23.07,7.67,5353.13,118.08,6.12
22.77,7.76,5065.24,102.25,6.81
22.60,7.82,4868.09,70.92,7.17
22.49,7.82,4763.21,65.32,7.27
22.45,7.82,4734.70,83.57,7.16
22.50,7.80,4755.74,93.59,7.30
22.63,7.86,4821.96,141.86,7.35
22.81,7.84,4937.66,237.73,7.43
23.08,7.80,5087.96,146.40,7.38
23.17,7.88,5045.41,107.08,7.80
23.25,7.93,4999.65,116.82,7.93
23.26,7.89,5004.06,115.16,8.02
23.27,7.95,5082.23,152.99,7.80
23.17,7.94,5210.60,100.91,7.30
23.19,7.89,5378.64,83.55,6.92
23.16,7.74,5633.82,99.44,6.18
23.17,7.78,5749.86,101.48,5.93
23.22,7.70,6113.00,149.41,5.05
23.28,7.68,6348.11,253.18,4.65
23.20,7.56,6310.54,174.97,4.55
23.07,7.54,6180.73,159.86,4.90
22.87,7.61,6045.25,115.52,5.20
22.71,7.69,5952.48,125.06,5.48
22.48,7.63,5692.50,183.26,5.75
22.31,7.59,5513.56,111.23,6.00
22.18,7.59,5459.69,77.79,5.87
22.06,7.67,5438.16,79.99,5.94
21.95,7.59,5429.07,117.78,5.86
21.93,7.58,5430.16,195.39,6.00
22.00,7.61,5446.72,127.61,6.24
22.20,7.72,5453.19,98.81,6.68
22.36,7.69,5437.60,113.07,6.99
22.54,7.74,5390.87,131.58,7.30
22.61,7.79,5341.53,133.12,7.72
22.73,7.92,5251.90,178.19,8.45
22.87,7.99,5111.36,108.01,9.21
22.95,8.02,5035.89,69.55,9.58
22.93,8.01,5003.84,54.17,9.80
23.05,8.08,4896.78,52.46,10.35
23.13,8.12,4685.42,61.30,10.58
23.12,8.08,4473.88,80.09,10.41
23.08,8.00,4150.51,77.55,10.25
23.01,8.00,3775.76,88.70,10.16
22.93,7.91,3593.19,69.62,9.80
22.85,7.89,3482.03,63.43,9.44
22.72,7.86,3363.16,67.91,9.30
22.60,7.88,3202.03,56.43,9.23
22.49,7.79,3071.44,50.43,8.99
22.44,7.77,2990.92,47.88,8.74
22.37,7.72,2909.80,46.74,8.48
22.28,7.75,2798.16,47.26,8.29
22.19,7.65,2732.43,50.65,7.95
22.13,7.63,2706.43,59.91,7.81
22.15,7.63,2692.58,79.67,7.89
22.28,7.74,2658.72,97.33,8.45
22.50,7.74,2621.85,97.42,8.97
22.73,7.81,2594.62,121.03,9.33
22.81,7.79,2578.57,81.78,9.72
22.94,7.85,2566.04,61.88,10.27
23.06,7.84,2564.32,58.29,10.48
23.01,7.83,2593.59,69.71,9.91
22.85,7.71,2706.40,97.17,8.84
22.79,7.72,2739.72,101.41,8.83
22.72,7.66,2811.63,95.93,8.42
22.68,7.65,2826.60,104.20,8.29
22.64,7.62,2874.34,73.08,7.99
22.62,7.66,2873.13,57.14,8.10
22.54,7.59,2867.63,53.48,7.80
22.49,7.56,2866.78,60.79,7.48
22.44,7.53,2878.50,81.01,7.20
22.42,7.57,2885.64,116.61,7.17
22.33,7.50,2890.01,81.27,6.84
22.25,7.47,2895.71,60.89,6.58
22.16,7.46,2905.97,52.20,6.55
22.13,7.51,2921.99,52.35,6.60
22.15,7.44,2953.34,59.80,6.48
22.17,7.42,2961.77,75.99,6.54
22.22,7.41,2938.38,72.82,6.54
22.39,7.47,2914.50,81.03,6.85
22.58,7.41,2905.01,63.11,7.01
22.78,7.42,2907.23,53.50,7.47
22.96,7.42,2921.34,49.71,7.74
23.21,7.48,2932.35,51.46,8.29
23.33,7.41,2931.56,59.82,8.38
23.17,7.42,2965.17,80.49,8.01
23.01,7.41,3025.32,95.38,7.30
22.93,7.42,3119.85,131.28,6.63
22.91,7.37,3176.58,94.31,6.20
22.91,7.34,3269.57,71.98,5.85
22.94,7.34,3337.67,63.49,5.69
22.93,7.38,3385.02,54.46,5.52
22.94,7.35,3383.55,51.49,5.39
22.96,7.34,3312.25,52.01,5.72
22.96,7.35,3216.94,50.92,6.12
22.91,7.39,3162.80,51.80,6.62
22.87,7.35,3135.65,55.79,6.45
22.87,7.33,3151.85,58.66,6.21
22.85,7.34,3173.18,67.22,6.00
22.79,7.36,3184.50,67.82,6.06
22.71,7.33,3188.60,59.71,5.66
22.67,7.34,3183.41,58.85,5.56
22.66,7.37,3157.43,55.50,5.97
22.75,7.42,3092.55,58.76,6.93
22.95,7.43,3039.98,68.24,7.57
23.23,7.44,3002.33,58.83,8.12
23.55,7.45,2945.67,56.84,8.84
23.86,7.50,2870.90,63.85,9.78
23.97,7.50,2820.52,76.03,9.85
23.86,7.49,2808.81,102.74,9.22
23.59,7.44,2877.08,84.06,7.76
23.43,7.42,2935.77,74.51,7.06
23.32,7.36,3014.97,69.64,6.13
23.26,7.33,3050.63,67.58,5.80
23.27,7.34,3041.96,69.55,6.09
23.29,7.36,3041.67,83.02,6.15
23.29,7.33,3037.19,66.39,5.78
23.29,7.29,3002.52,59.03,5.63
23.27,7.32,2976.96,58.76,5.71
23.23,7.35,2980.11,54.39,5.71
23.21,7.32,2983.46,56.33,5.42
23.19,7.31,2986.04,66.44,5.47
23.17,7.32,2963.75,77.03,5.56
23.12,7.35,2899.55,104.40,6.04
23.07,7.34,2840.57,88.73,6.06
23.03,7.33,2809.29,99.48,6.08
23.02,7.32,2803.72,140.44,6.14
23.05,7.34,2813.12,100.31,6.44
23.14,7.32,2827.84,92.47,6.41
23.19,7.33,2837.85,117.31,6.46
23.24,7.34,2845.86,104.85,6.73
23.30,7.37,2850.61,126.79,7.22
23.34,7.39,2858.83,119.57,7.32
23.33,7.37,2875.15,118.72,7.13
23.32,7.34,2915.85,153.63,7.08
23.30,7.36,2999.31,111.19,7.02
23.27,7.34,3079.89,82.34,6.71
23.19,7.33,3082.85,62.22,6.78
23.08,7.32,3090.67,57.12,6.61
22.97,7.32,3129.86,64.77,6.40
22.92,7.29,3203.78,83.71,5.73
22.90,7.26,3282.69,75.73,5.37
22.87,7.24,3326.50,85.32,5.46
22.80,7.27,3364.70,90.86,5.71
22.71,7.24,3406.73,113.09,5.35
22.60,7.24,3446.08,167.13,5.19
22.41,7.22,3416.04,104.97,5.26
22.21,7.24,3391.68,70.95,5.48
22.06,7.24,3356.88,58.99,5.41
22.00,7.26,3295.94,62.54,5.68
22.01,7.27,3243.19,79.36,5.90
22.08,7.27,3190.06,75.02,6.20
22.20,7.28,3118.69,74.88,6.12
22.39,7.28,3091.60,88.85,6.43
22.74,7.27,3071.05,68.97,7.02
23.11,7.32,2982.83,55.94,7.81
23.27,7.36,2907.84,51.40,7.95
23.29,7.38,2881.18,54.74,7.93
23.12,7.36,2946.70,66.63,7.16
22.85,7.32,3069.73,89.12,6.20
22.68,7.27,3142.52,77.24,5.16
22.61,7.24,3186.86,83.30,4.81
22.59,7.23,3246.02,108.93,4.57
22.56,7.23,3244.26,86.91,4.75
22.52,7.23,3236.38,83.73,4.32
22.47,7.24,3202.98,69.32,4.18
22.40,7.25,3153.74,68.16,4.56
22.33,7.26,3107.39,81.68,5.21
22.27,7.27,3059.25,71.07,5.57
22.20,7.27,3032.55,75.61,5.66
22.12,7.26,3014.14,96.14,5.96
22.05,7.25,2995.69,71.68,6.30
21.98,7.25,2983.83,61.18,6.08
21.92,7.24,2978.62,63.74,5.76
21.94,7.26,2974.02,65.91,5.61
22.08,7.26,2947.00,79.64,5.68
22.36,7.26,2913.32,70.24,5.79
22.67,7.26,2836.39,69.11,6.28
23.11,7.25,2675.84,79.70,7.19
23.48,7.29,2433.32,63.72,8.39
23.57,7.34,2314.53,55.80,8.66
23.39,7.45,2350.91,55.18,8.92
23.25,7.89,2392.21,54.39,8.79
23.07,7.94,2422.67,57.77,8.55
22.96,7.88,2445.53,60.57,8.21
22.91,7.90,2464.37,61.35,7.91
22.89,7.89,2430.50,56.88,7.96
22.86,7.94,2425.20,56.62,7.87
22.80,7.92,2450.77,55.21,7.43
22.72,7.85,2496.87,56.87,7.05
22.65,7.74,2503.02,52.78,6.93
22.55,7.79,2483.35,50.31,6.89
22.48,7.74,2448.55,49.23,6.66
22.41,7.67,2412.56,48.87,6.38
22.36,7.66,2391.49,48.80,6.23
22.30,7.70,2387.07,48.77,6.06
22.27,7.59,2385.67,48.70,5.96
22.27,7.56,2371.59,48.56,6.11
22.39,7.60,2330.47,48.98,6.40
22.57,7.73,2305.17,49.55,6.75
22.80,7.73,2297.16,49.96,7.17
23.16,7.79,2286.52,50.57,8.06
23.60,7.99,2273.42,51.83,9.14
24.02,8.18,2262.55,54.25,10.22
24.45,8.35,2242.49,54.98,11.02
24.60,8.56,2188.45,54.21,11.42
24.38,8.44,2155.93,51.90,11.15
24.03,8.31,2117.43,50.63,10.70
23.73,8.20,2060.01,51.03,10.26
23.48,8.11,1981.56,54.27,9.97
23.34,8.00,1973.95,61.44,9.49
23.27,7.97,1989.70,65.93,9.18
23.22,7.86,2033.02,61.08,8.54
23.19,7.80,2086.57,54.61,7.96
23.17,7.79,2137.13,51.36,7.44
23.12,7.82,2134.65,49.99,7.30
23.07,7.73,2103.04,49.43,7.15
22.99,7.67,2076.80,49.02,7.16
22.90,7.68,2067.12,48.93,7.10
22.81,7.75,2064.52,49.03,7.02
22.76,7.69,2062.05,49.28,6.68
22.71,7.67,2050.04,49.21,6.63
22.74,7.71,2029.04,49.54,7.06
22.87,7.83,2027.57,50.61,7.75
23.14,7.86,2049.89,53.33,8.29
23.51,7.93,2038.89,52.16,9.22
23.97,7.99,2018.35,52.42,9.97
24.32,8.08,1951.33,54.60,10.64
24.42,8.11,1865.45,54.89,10.42
24.26,8.06,1860.78,55.78,9.53
24.05,7.97,1931.24,61.09,8.64
23.84,7.85,2115.43,66.98,7.72
23.67,7.66,2341.68,63.85,6.77
23.52,7.53,2632.67,59.09,5.66
23.49,7.50,2837.07,60.85,5.10
23.49,7.57,2941.44,63.02,4.91
23.47,7.52,2903.29,62.24,4.81
23.42,7.54,2671.14,59.67,5.22
23.29,7.52,2540.87,60.96,5.43
23.21,7.56,2533.21,64.36,5.65
23.14,7.49,2531.80,67.17,5.48
23.01,7.45,2539.28,67.74,5.25
22.88,7.48,2548.32,66.71,5.02
22.74,7.52,2558.24,64.06,4.97
22.64,7.43,2597.15,57.59,4.90
22.57,7.39,2627.02,55.19,4.93
22.44,7.41,2659.71,54.44,5.04
22.36,7.48,2680.52,53.69,5.21
22.32,7.44,2690.42,51.55,5.11
22.44,7.44,2663.68,50.62,5.31
22.64,7.50,2535.05,49.80,5.87
22.95,7.58,2270.97,49.26,6.66
23.04,7.56,2091.65,48.88,6.71
23.03,7.51,2006.18,49.51,6.56
23.05,7.51,1977.26,52.07,6.71
22.93,7.54,1998.27,58.18,6.35
22.80,7.44,2076.40,69.20,5.74
22.67,7.39,2187.80,68.34,5.06
22.61,7.41,2341.55,66.78,4.70
22.58,7.45,2473.48,61.19,4.68
22.56,7.38,2733.25,58.33,4.21
22.60,7.34,3142.72,59.72,3.60
22.62,7.35,3307.46,54.86,3.63
22.61,7.41,3386.79,51.74,3.88
22.48,7.35,3310.64,50.32,3.92
22.27,7.34,3195.28,49.01,4.02
21.94,7.38,2929.06,48.14,4.65
21.64,7.45,2751.25,47.73,5.17
21.48,7.40,2665.33,47.47,5.17
21.37,7.39,2612.55,47.77,5.28
21.30,7.41,2609.12,48.07,5.41
21.37,7.45,2643.60,48.45,5.60
21.46,7.40,2682.48,48.46,5.57
21.55,7.37,2735.13,48.76,5.60
21.68,7.40,2790.57,48.94,5.80
21.80,7.47,2819.14,49.13,6.37
21.90,7.45,2827.96,48.99,6.71
21.96,7.46,2826.22,49.96,6.93
21.96,7.48,2827.85,52.05,6.96
21.91,7.50,2860.83,55.83,6.76
21.85,7.43,2955.93,53.69,6.08
21.84,7.37,3163.53,53.68,5.14
21.87,7.33,3468.30,56.02,4.33
21.89,7.34,3730.25,55.81,3.77
21.97,7.28,4007.30,52.83,3.02
21.99,7.24,4162.31,51.59,2.70
21.94,7.24,4179.99,51.56,2.96
21.66,7.29,3886.69,50.01,4.08
21.47,7.31,3749.31,49.19,4.57
21.35,7.30,3673.84,48.70,4.76
21.22,7.30,3625.58,48.19,4.87
21.15,7.34,3590.54,47.99,5.01
21.13,7.31,3563.50,47.95,4.89
21.09,7.31,3547.51,48.04,4.70
21.08,7.31,3516.87,48.28,4.72
21.11,7.34,3456.33,48.79,4.96
21.25,7.32,3417.73,49.16,5.27
21.47,7.33,3403.23,49.49,5.73
21.61,7.34,3402.18,49.33,6.06
21.75,7.38,3391.53,49.21,6.83
21.92,7.38,3326.84,48.50,7.79
22.14,7.42,3186.40,48.19,8.96
22.18,7.48,3025.21,48.23,9.81
22.06,7.52,3063.67,48.63,9.40
21.94,7.47,3197.41,48.97,8.41
21.84,7.39,3320.37,49.49,7.35
21.78,7.36,3384.89,50.52,6.74
21.73,7.33,3404.90,52.41,6.61
21.70,7.28,3402.62,52.71,6.20
21.69,7.25,3381.69,50.92,6.13
21.66,7.26,3403.13,50.18,6.11
21.60,7.28,3374.77,49.66,6.37
21.54,7.27,3345.48,49.07,6.13
21.51,7.26,3324.30,48.77,6.08
21.48,7.25,3309.08,49.18,6.08
21.44,7.27,3291.46,49.76,6.00
21.35,7.25,3277.40,49.39,5.45
21.25,7.23,3261.37,49.16,5.19
21.24,7.21,3247.65,49.00,5.50
21.34,7.22,3235.53,48.79,6.25
21.56,7.18,3222.74,47.92,6.63
21.85,7.16,3192.92,48.01,7.23
22.33,7.20,3120.32,47.73,8.62
22.97,7.31,2971.86,48.55,10.28
23.41,7.46,2784.85,51.12,10.91
23.39,7.73,2832.90,61.70,10.60
23.09,8.03,2954.73,88.00,10.12
22.99,8.36,3000.01,128.73,10.08
22.88,8.73,3033.75,142.83,10.01
22.70,8.86,3074.73,202.03,9.99
22.61,8.79,3095.92,132.72,9.94
22.63,8.68,3072.06,110.02,10.08
22.59,8.74,3083.90,128.47,9.74
22.47,8.68,3125.51,84.72,9.38
22.35,8.55,3184.40,65.56,8.94
22.36,8.43,3165.44,68.70,8.89
22.45,8.44,3085.92,94.23,8.66
22.50,8.38,2976.08,144.61,8.26
22.46,8.39,2932.57,105.06,8.02
22.38,8.32,2940.66,74.09,7.81
22.36,8.31,2853.13,56.42,7.43
22.32,8.36,2786.10,48.90,7.47
22.32,8.39,2710.41,46.72,7.73
22.36,8.38,2581.51,49.33,8.08
22.46,8.51,2485.02,57.18,8.54
22.54,8.49,2472.02,75.18,8.53
22.52,8.41,2471.85,107.74,8.26
22.59,8.46,2457.73,93.47,8.83
22.81,8.72,2442.48,106.16,9.79
22.99,8.90,2446.50,136.36,10.75
22.94,8.96,2529.08,97.81,10.45
22.63,8.60,2743.02,89.18,8.73
22.47,8.37,2950.77,84.22,7.52
22.38,8.26,3005.70,107.39,7.01
22.33,8.25,2910.35,159.12,7.06
22.33,8.25,2823.29,122.93,7.25
22.36,8.26,2730.06,104.82,7.27
22.39,8.23,2711.96,123.36,6.99
22.40,8.17,2693.33,117.03,6.68
22.40,8.12,2699.77,145.20,6.49
22.40,8.01,2727.24,109.46,6.05
22.39,7.96,2765.83,73.86,5.83
22.37,8.00,2769.57,54.78,5.98
22.32,8.08,2738.15,46.95,6.22
22.28,8.08,2716.38,45.31,6.40
22.24,8.09,2717.32,49.44,6.61
22.27,8.13,2720.72,62.64,6.91
22.37,8.19,2719.89,92.02,7.38
22.45,8.21,2715.64,144.98,7.52
22.50,8.18,2711.66,119.17,7.41
22.53,8.16,2715.93,125.89,7.16
22.56,8.10,2735.74,90.10,6.84
22.55,7.95,2791.66,78.07,6.32
22.57,7.89,2922.99,89.40,5.77
22.56,7.85,3169.37,84.81,5.17
22.52,7.85,3440.97,96.89,4.73
22.49,7.71,3742.40,134.66,4.18
22.47,7.69,3734.69,94.51,4.23
22.52,7.76,3542.10,80.58,4.68
22.58,7.86,3353.11,95.82,5.18
22.63,7.78,3196.95,130.02,5.29
22.61,7.74,3118.21,206.00,5.14
22.59,7.76,3077.68,137.48,5.08
22.54,7.84,3085.69,84.44,4.99
22.53,7.76,3141.50,62.32,4.96
22.48,7.75,3137.41,64.33,5.07
22.50,7.79,3123.50,90.60,5.38
22.54,7.88,3117.78,146.20,5.60
22.55,7.82,3120.58,126.07,5.60
22.61,7.76,3127.08,149.69,5.65
22.66,7.80,3133.55,152.36,5.71
22.69,7.88,3144.21,121.09,5.78
22.70,7.80,3183.57,138.23,5.53
22.71,7.73,3281.92,150.27,5.20
22.72,7.73,3438.21,126.56,4.84
22.74,7.79,3602.94,139.43,4.57
22.71,7.68,3811.23,104.72,4.05
22.67,7.62,4060.96,90.28,3.56
22.62,7.59,4471.18,98.22,2.87
22.60,7.63,4894.67,76.21,2.43
22.60,7.49,5439.74,67.85,1.97
22.70,7.43,5987.18,77.92,1.86
22.80,7.46,6348.09,92.02,2.03
22.82,7.56,6463.20,129.80,2.16
22.82,7.50,6434.32,110.23,2.54
22.79,7.49,6302.15,78.71,2.93
22.66,7.56,5886.57,67.56,3.44
22.56,7.66,5583.21,63.91,3.82
22.48,7.60,5353.49,69.89,4.05
22.32,7.59,5094.57,89.47,4.44
22.18,7.62,4923.26,75.46,4.67
22.14,7.68,4840.37,71.66,4.75
22.15,7.61,4800.82,82.74,4.70
22.16,7.58,4787.00,80.50,4.76
22.15,7.59,4802.24,97.70,4.82
22.18,7.65,4849.94,95.54,4.88
22.22,7.58,4892.58,71.24,4.82
22.28,7.54,4929.15,63.13,4.83
22.32,7.55,4979.80,69.05,4.74
22.38,7.61,5060.66,75.77,4.56
22.43,7.54,5165.54,92.97,4.11
22.49,7.51,5248.97,80.15,3.87
22.52,7.51,5356.95,75.31,3.58
22.54,7.57,5427.29,83.90,3.49
22.50,7.49,5497.00,87.40,3.37
22.43,7.46,5572.61,104.30,3.31
22.37,7.48,5642.13,109.11,3.43
22.27,7.57,5492.68,87.62,3.81
22.15,7.52,5308.37,85.94,4.33
22.08,7.50,5158.51,76.77,4.86
22.02,7.53,5002.45,93.08,5.23
21.99,7.58,4933.70,139.70,5.31
21.97,7.52,4938.71,112.09,5.13
22.03,7.45,5026.42,125.24,4.92
22.10,7.47,5139.29,182.46,4.77
22.07,7.56,5194.66,127.01,4.62
22.00,7.51,5195.45,111.04,4.63
21.92,7.48,5171.50,76.49,4.63
21.86,7.48,5103.53,66.45,4.59
21.87,7.52,5054.48,74.53,4.77
21.89,7.46,5022.02,65.17,4.96
21.93,7.44,5002.37,64.83,5.22
22.02,7.46,5003.63,75.41,5.41
22.13,7.52,5026.66,61.82,5.59
22.25,7.48,5046.94,59.19,5.86
22.30,7.45,5101.19,71.25,5.71
22.25,7.44,5249.68,94.45,5.05
22.23,7.48,5438.18,146.70,4.59
22.22,7.42,5568.64,131.69,4.30
22.22,7.39,5509.38,143.17,4.48
22.23,7.41,5380.06,203.75,4.95
22.20,7.47,5180.60,128.54,5.49
22.17,7.43,5072.34,98.85,5.65
22.18,7.40,5002.89,108.49,5.91
22.19,7.41,5013.12,83.02,5.84
22.17,7.45,5057.28,85.68,5.62
22.13,7.38,5040.03,115.29,5.34
22.11,7.34,5033.20,94.77,5.09
22.07,7.34,5043.78,101.88,4.96
21.99,7.39,5051.40,104.76,4.99
21.90,7.33,5053.29,94.04,4.89
21.80,7.29,5010.12,109.14,4.93
21.70,7.30,4949.41,75.88,5.15
21.64,7.36,4838.81,60.83,5.55
21.63,7.33,4623.86,59.23,5.76
21.68,7.34,4312.49,74.13,6.20
21.72,7.38,3937.01,117.22,6.76
21.77,7.46,3687.44,198.73,7.41
21.80,7.46,3493.21,152.48,7.80
21.80,7.46,3334.23,158.52,7.87
21.78,7.47,3231.94,135.85,7.74
21.72,7.45,3159.96,110.33,7.52
21.66,7.43,3108.17,85.81,7.22
21.59,7.42,3065.39,67.56,6.91
21.52,7.44,2955.15,70.15,6.70
21.49,7.45,2912.95,91.35,6.49
21.49,7.45,2967.74,77.19,6.12
21.58,7.43,3213.53,82.81,5.79
21.66,7.41,3566.90,108.20,5.70
21.70,7.40,3937.49,83.77,5.55
21.71,7.36,4252.11,77.95,5.14
21.71,7.34,4393.31,79.59,4.85
21.68,7.34,4483.41,63.30,4.70
21.60,7.35,4518.50,56.44,4.68
21.48,7.34,4512.96,51.89,4.57
21.19,7.34,4236.60,48.02,4.77
20.99,7.34,4070.86,46.56,4.94
20.94,7.34,3980.19,46.94,5.14
21.09,7.31,3939.13,50.76,5.01
21.35,7.28,3833.41,64.33,4.85
21.51,7.29,3711.92,95.50,5.11
21.62,7.33,3580.42,155.20,5.72
21.60,7.34,3412.71,168.93,6.17
21.48,7.34,3282.77,117.58,6.24
21.39,7.32,3320.12,103.02,5.98
21.38,7.30,3519.54,75.25,5.59
21.37,7.27,3785.78,67.14,4.92
21.33,7.25,3908.73,65.78,4.55
21.31,7.25,3929.25,69.56,4.36
